bboxes,filepath,height,width
"[{'class': 'van', 'x1': 593, 'x2': 854, 'y1': 284, 'y2': 544}]",791cf4af-abae-4cd4-84c8-bd07fd1a05b2.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 769, 'x2': 911, 'y1': 325, 'y2': 452}, {'class': 'truck', 'x1': 81, 'x2': 595, 'y1': 352, 'y2': 542}, {'class': 'car', 'x1': 571, 'x2': 611, 'y1': 327, 'y2': 365}]",7d655ddc-6668-4a27-bee9-6f0bd058559b.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 86, 'x2': 238, 'y1': 345, 'y2': 479}, {'class': 'car', 'x1': 310, 'x2': 806, 'y1': 358, 'y2': 720}]",5af1e208-03ca-47fd-8cd5-f0b5b325b111.mov-0001.jpg,720,1280
"[{'class': 'truck', 'x1': 740, 'x2': 870, 'y1': 236, 'y2': 458}, {'class': 'van', 'x1': 928, 'x2': 1006, 'y1': 367, 'y2': 439}, {'class': 'van', 'x1': 634, 'x2': 681, 'y1': 364, 'y2': 414}, {'class': 'van', 'x1': 510, 'x2': 654, 'y1': 342, 'y2': 466}, {'class': 'van', 'x1': 440, 'x2': 497, 'y1': 348, 'y2': 421}, {'class': 'car', 'x1': 374, 'x2': 443, 'y1': 360, 'y2': 435}, {'class': 'car', 'x1': 244, 'x2': 369, 'y1': 369, 'y2': 479}]",cfdeb4c7-c773-4d22-accd-c9447b501e24.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 839, 'x2': 1069, 'y1': 187, 'y2': 379}, {'class': 'van', 'x1': 667, 'x2': 793, 'y1': 199, 'y2': 318}, {'class': 'van', 'x1': 1035, 'x2': 1122, 'y1': 197, 'y2': 298}, {'class': 'truck', 'x1': 544, 'x2': 585, 'y1': 196, 'y2': 247}, {'class': 'car', 'x1': 553, 'x2': 593, 'y1': 224, 'y2': 260}, {'class': 'car', 'x1': 203, 'x2': 585, 'y1': 226, 'y2': 519}]",e2e044a5-2e7d-47ec-8b4f-0690ee57ade3.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 704, 'x2': 795, 'y1': 204, 'y2': 288}, {'class': 'car', 'x1': 320, 'x2': 369, 'y1': 189, 'y2': 230}, {'class': 'car', 'x1': 366, 'x2': 405, 'y1': 189, 'y2': 223}, {'class': 'car', 'x1': 402, 'x2': 484, 'y1': 197, 'y2': 264}]",a898ec57-554f-4578-9e61-ec74722cd505.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 257, 'x2': 365, 'y1': 287, 'y2': 382}, {'class': 'van', 'x1': 554, 'x2': 630, 'y1': 288, 'y2': 351}]",3850cadb-4600-46fb-85c9-20d52d77fda4.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 527, 'x2': 681, 'y1': 290, 'y2': 428}]",40ff4896-8e8c-4f0a-bd38-2cb38f958eea.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 1026, 'x2': 1262, 'y1': 305, 'y2': 498}, {'class': 'car', 'x1': 897, 'x2': 996, 'y1': 323, 'y2': 405}, {'class': 'car', 'x1': 696, 'x2': 793, 'y1': 325, 'y2': 418}, {'class': 'car', 'x1': 164, 'x2': 402, 'y1': 358, 'y2': 572}]",98b146d0-babf-42db-b9c5-a43323640f27.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 64, 'x2': 494, 'y1': 405, 'y2': 714}]",c917301a-523e-4b52-b741-391c59703481.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 1004, 'x2': 1120, 'y1': 455, 'y2': 552}, {'class': 'car', 'x1': 1161, 'x2': 1252, 'y1': 462, 'y2': 543}, {'class': 'car', 'x1': 536, 'x2': 847, 'y1': 418, 'y2': 647}]",2017324c-52ca-494c-9a98-1c5072353761.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 1147, 'x2': 1254, 'y1': 432, 'y2': 523}, {'class': 'car', 'x1': 951, 'x2': 1036, 'y1': 421, 'y2': 498}, {'class': 'car', 'x1': 820, 'x2': 952, 'y1': 404, 'y2': 542}, {'class': 'car', 'x1': 529, 'x2': 853, 'y1': 331, 'y2': 567}, {'class': 'car', 'x1': 177, 'x2': 338, 'y1': 402, 'y2': 522}, {'class': 'van', 'x1': 405, 'x2': 553, 'y1': 369, 'y2': 519}, {'class': 'bus', 'x1': 327, 'x2': 385, 'y1': 379, 'y2': 429}, {'class': 'car', 'x1': 356, 'x2': 403, 'y1': 416, 'y2': 456}, {'class': 'van', 'x1': 52, 'x2': 162, 'y1': 396, 'y2': 505}]",246afe19-38bb-4c48-ab2c-8b753d4fac3f.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 678, 'x2': 753, 'y1': 276, 'y2': 340}, {'class': 'car', 'x1': 588, 'x2': 640, 'y1': 280, 'y2': 327}, {'class': 'car', 'x1': 517, 'x2': 550, 'y1': 288, 'y2': 311}, {'class': 'bus', 'x1': 457, 'x2': 497, 'y1': 271, 'y2': 313}, {'class': 'truck', 'x1': 420, 'x2': 452, 'y1': 298, 'y2': 313}]",67ff4a80-8cc5-4779-afba-f5fe59f96ac2.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 684, 'x2': 731, 'y1': 388, 'y2': 433}, {'class': 'car', 'x1': 622, 'x2': 691, 'y1': 385, 'y2': 446}, {'class': 'car', 'x1': 547, 'x2': 580, 'y1': 384, 'y2': 412}, {'class': 'car', 'x1': 492, 'x2': 556, 'y1': 382, 'y2': 432}, {'class': 'car', 'x1': 576, 'x2': 600, 'y1': 385, 'y2': 402}]",2bac7773-7ffe-496c-befe-dd2d83732243.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 587, 'x2': 642, 'y1': 324, 'y2': 375}, {'class': 'car', 'x1': 644, 'x2': 1181, 'y1': 298, 'y2': 687}]",a6c5e7e5-65ca-4784-88ff-5f077dd48e9a.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 716, 'x2': 849, 'y1': 320, 'y2': 445}, {'class': 'car', 'x1': 453, 'x2': 521, 'y1': 340, 'y2': 401}, {'class': 'car', 'x1': 425, 'x2': 456, 'y1': 345, 'y2': 375}, {'class': 'car', 'x1': 361, 'x2': 411, 'y1': 337, 'y2': 381}, {'class': 'car', 'x1': 1, 'x2': 160, 'y1': 327, 'y2': 485}]",07008bff-de1c-4524-bb3c-2b33bfca9da4.mov-0001.jpg,720,1280
"[{'class': 'truck', 'x1': 587, 'x2': 829, 'y1': 52, 'y2': 325}, {'class': 'car', 'x1': 105, 'x2': 546, 'y1': 153, 'y2': 466}, {'class': 'car', 'x1': 925, 'x2': 1280, 'y1': 202, 'y2': 506}]",2650b7a9-6657-4417-9e97-b755959eb5d7.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 1082, 'x2': 1275, 'y1': 303, 'y2': 566}, {'class': 'van', 'x1': 364, 'x2': 766, 'y1': 177, 'y2': 547}, {'class': 'car', 'x1': 51, 'x2': 261, 'y1': 310, 'y2': 475}]",6b8a6e90-ece1-487b-9a28-135e48738c32.mov-0001.jpg,720,1280
"[{'class': 'pickup_truck', 'x1': 689, 'x2': 881, 'y1': 523, 'y2': 646}, {'class': 'pickup_truck', 'x1': 285, 'x2': 520, 'y1': 537, 'y2': 692}]",2086ef03-a6cb-4395-953d-b2392a975e41.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 877, 'x2': 994, 'y1': 257, 'y2': 367}, {'class': 'car', 'x1': 645, 'x2': 702, 'y1': 276, 'y2': 325}]",3c1210b8-6e9e-4fc5-a85a-94d6a87f672b.mov-0001.jpg,720,1280
"[{'class': 'bus', 'x1': 630, 'x2': 736, 'y1': 347, 'y2': 488}, {'class': 'van', 'x1': 475, 'x2': 591, 'y1': 404, 'y2': 509}]",7ba57fbb-98d2-4887-b894-57ab3e805af9.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 58, 'x2': 136, 'y1': 307, 'y2': 371}, {'class': 'van', 'x1': 139, 'x2': 246, 'y1': 288, 'y2': 385}, {'class': 'car', 'x1': 384, 'x2': 457, 'y1': 313, 'y2': 374}, {'class': 'car', 'x1': 465, 'x2': 546, 'y1': 310, 'y2': 387}, {'class': 'car', 'x1': 561, 'x2': 624, 'y1': 314, 'y2': 369}]",6074a919-d7e1-4cba-bb77-51eb6f9430a1.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 591, 'x2': 658, 'y1': 298, 'y2': 354}, {'class': 'van', 'x1': 712, 'x2': 768, 'y1': 291, 'y2': 342}, {'class': 'van', 'x1': 557, 'x2': 593, 'y1': 297, 'y2': 332}, {'class': 'car', 'x1': 356, 'x2': 479, 'y1': 298, 'y2': 398}]",6de514f1-137c-4644-bb08-2c2cd937ca3c.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 561, 'x2': 1124, 'y1': 360, 'y2': 715}, {'class': 'van', 'x1': 403, 'x2': 492, 'y1': 324, 'y2': 411}]",300c26a5-da4a-442e-b503-de8329a5cbf1.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 420, 'x2': 867, 'y1': 278, 'y2': 623}]",3d4e3de9-73eb-453c-bc1f-ff4568eb54ad.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 642, 'x2': 674, 'y1': 342, 'y2': 371}, {'class': 'car', 'x1': 465, 'x2': 659, 'y1': 331, 'y2': 468}]",5fad9c2d-6198-4597-9baf-47b8d29e3ff1.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 502, 'x2': 590, 'y1': 315, 'y2': 405}, {'class': 'car', 'x1': 448, 'x2': 486, 'y1': 338, 'y2': 374}, {'class': 'car', 'x1': 361, 'x2': 405, 'y1': 332, 'y2': 374}]",2a7bc556-ad93-4965-b6a5-8c536e05037d.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 645, 'x2': 705, 'y1': 496, 'y2': 562}, {'class': 'car', 'x1': 467, 'x2': 492, 'y1': 526, 'y2': 549}, {'class': 'car', 'x1': 392, 'x2': 438, 'y1': 522, 'y2': 560}, {'class': 'car', 'x1': 251, 'x2': 355, 'y1': 519, 'y2': 600}, {'class': 'car', 'x1': 502, 'x2': 590, 'y1': 510, 'y2': 584}]",d3a3d4b7-b71a-439b-99ae-0b4d9731d5f1.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 494, 'x2': 644, 'y1': 236, 'y2': 391}, {'class': 'van', 'x1': 219, 'x2': 362, 'y1': 250, 'y2': 382}, {'class': 'van', 'x1': 649, 'x2': 696, 'y1': 284, 'y2': 330}]",01c9ee53-27f5-45ba-9570-3f9e8131fc87.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 246, 'x2': 557, 'y1': 375, 'y2': 675}]",dc82abbb-33cb-4c70-8b2e-a3638e9e8638.mov-0001.jpg,720,1280
"[{'class': 'bus', 'x1': 354, 'x2': 715, 'y1': 51, 'y2': 455}, {'class': 'van', 'x1': 182, 'x2': 310, 'y1': 258, 'y2': 379}]",07b6e920-f0c1-43b2-a73a-799d0c842ba3.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 988, 'x2': 1196, 'y1': 379, 'y2': 554}, {'class': 'van', 'x1': 517, 'x2': 888, 'y1': 324, 'y2': 664}]",ccf9322d-f4de-4d16-ad96-84498578c5fc.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 547, 'x2': 630, 'y1': 295, 'y2': 360}, {'class': 'car', 'x1': 420, 'x2': 548, 'y1': 288, 'y2': 389}, {'class': 'truck', 'x1': 362, 'x2': 415, 'y1': 261, 'y2': 327}, {'class': 'van', 'x1': 260, 'x2': 327, 'y1': 288, 'y2': 350}]",a8171675-2ac2-4e6c-aa35-aa5b80a9b6c1.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 601, 'x2': 705, 'y1': 399, 'y2': 500}, {'class': 'truck', 'x1': 433, 'x2': 539, 'y1': 354, 'y2': 468}, {'class': 'van', 'x1': 312, 'x2': 382, 'y1': 405, 'y2': 469}]",8336d580-b791-43cc-8143-8de073ef779c.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 810, 'x2': 978, 'y1': 190, 'y2': 347}]",dc4039ea-044e-4c86-a2bd-4612bbc40053.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 54, 'x2': 98, 'y1': 321, 'y2': 367}, {'class': 'van', 'x1': 14, 'x2': 44, 'y1': 318, 'y2': 358}, {'class': 'car', 'x1': 402, 'x2': 819, 'y1': 375, 'y2': 668}]",dda5801f-d6f2-47ac-90f4-e6cf05a20c97.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 859, 'x2': 985, 'y1': 357, 'y2': 486}, {'class': 'pickup_truck', 'x1': 544, 'x2': 1014, 'y1': 426, 'y2': 694}, {'class': 'van', 'x1': 226, 'x2': 381, 'y1': 352, 'y2': 496}]",a9f3f830-5044-4031-baaa-60aca8f44888.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 554, 'x2': 738, 'y1': 223, 'y2': 355}, {'class': 'van', 'x1': 247, 'x2': 433, 'y1': 160, 'y2': 360}]",4e622bed-4255-48b4-a47c-7247226d296e.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 593, 'x2': 661, 'y1': 247, 'y2': 308}, {'class': 'car', 'x1': 503, 'x2': 539, 'y1': 246, 'y2': 274}, {'class': 'car', 'x1': 463, 'x2': 493, 'y1': 247, 'y2': 273}]",9dbc7bed-336a-4cbf-8f05-631159d962cc.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 740, 'x2': 790, 'y1': 290, 'y2': 342}, {'class': 'van', 'x1': 578, 'x2': 615, 'y1': 287, 'y2': 323}, {'class': 'car', 'x1': 655, 'x2': 749, 'y1': 304, 'y2': 384}, {'class': 'van', 'x1': 56, 'x2': 231, 'y1': 303, 'y2': 442}]",240ba169-5d7c-44ae-93b1-5a3f9976baa7.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 605, 'x2': 674, 'y1': 311, 'y2': 372}]",47981c94-f66d-4df3-8765-e8890abac7c4.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 423, 'x2': 517, 'y1': 273, 'y2': 354}]",87fcb794-e136-4c38-9856-0bec9eda2da2.mov-0001.jpg,720,1280
"[{'class': 'pickup_truck', 'x1': 560, 'x2': 698, 'y1': 301, 'y2': 388}, {'class': 'car', 'x1': 745, 'x2': 810, 'y1': 294, 'y2': 355}, {'class': 'truck', 'x1': 870, 'x2': 998, 'y1': 155, 'y2': 334}]",2c949d13-fb58-48a0-82c3-11715b907210.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 661, 'x2': 713, 'y1': 351, 'y2': 395}, {'class': 'truck', 'x1': 389, 'x2': 550, 'y1': 210, 'y2': 432}]",60723a7d-ef9f-4965-af4f-8254a45ea0da.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 510, 'x2': 749, 'y1': 200, 'y2': 418}, {'class': 'car', 'x1': 358, 'x2': 448, 'y1': 217, 'y2': 298}]",3dfc0fab-76e2-4139-8984-ca6ed78fa260.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 405, 'x2': 773, 'y1': 263, 'y2': 574}, {'class': 'car', 'x1': 290, 'x2': 435, 'y1': 350, 'y2': 473}, {'class': 'van', 'x1': 118, 'x2': 248, 'y1': 340, 'y2': 448}]",ae37d250-6fcc-4a58-993f-a7ca4652de69.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 212, 'x2': 340, 'y1': 522, 'y2': 631}, {'class': 'car', 'x1': 486, 'x2': 603, 'y1': 530, 'y2': 636}]",4b4bd091-83e4-4cbe-b1f7-28f59d9db6c9.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 659, 'x2': 676, 'y1': 378, 'y2': 395}, {'class': 'truck', 'x1': 603, 'x2': 661, 'y1': 334, 'y2': 401}, {'class': 'truck', 'x1': 576, 'x2': 608, 'y1': 354, 'y2': 396}, {'class': 'van', 'x1': 544, 'x2': 577, 'y1': 358, 'y2': 408}, {'class': 'van', 'x1': 472, 'x2': 530, 'y1': 369, 'y2': 422}, {'class': 'pickup_truck', 'x1': 45, 'x2': 226, 'y1': 396, 'y2': 513}]",9be915c4-441b-4f09-be1b-471e285d3699.mov-0001.jpg,720,1280
"[{'class': 'pickup_truck', 'x1': 1001, 'x2': 1231, 'y1': 258, 'y2': 404}, {'class': 'bus', 'x1': 637, 'x2': 765, 'y1': 160, 'y2': 298}, {'class': 'van', 'x1': 236, 'x2': 418, 'y1': 223, 'y2': 389}]",d2990587-a33a-49d5-b8bb-7518ef5a9252.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 622, 'x2': 669, 'y1': 331, 'y2': 375}, {'class': 'van', 'x1': 1110, 'x2': 1258, 'y1': 315, 'y2': 462}]",33c73d59-2bdd-4eea-9de3-5db260eb91d0.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 568, 'x2': 662, 'y1': 274, 'y2': 357}]",ce07a4ae-8f89-4123-9175-992b5b399607.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 234, 'x2': 573, 'y1': 243, 'y2': 509}]",cc375a73-2420-4a46-9d50-6df7ff743dec.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 17, 'x2': 227, 'y1': 280, 'y2': 461}, {'class': 'car', 'x1': 402, 'x2': 804, 'y1': 294, 'y2': 616}, {'class': 'van', 'x1': 955, 'x2': 1197, 'y1': 295, 'y2': 529}]",5db70079-63cd-4c1f-9e93-687a3b789925.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 396, 'x2': 445, 'y1': 462, 'y2': 500}, {'class': 'car', 'x1': 265, 'x2': 314, 'y1': 465, 'y2': 505}]",38cf180a-05f7-4c08-9f24-e2614cc8a225.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 790, 'x2': 864, 'y1': 325, 'y2': 396}, {'class': 'truck', 'x1': 655, 'x2': 733, 'y1': 250, 'y2': 347}, {'class': 'van', 'x1': 561, 'x2': 604, 'y1': 291, 'y2': 338}, {'class': 'van', 'x1': 480, 'x2': 553, 'y1': 291, 'y2': 364}]",b0035e85-bdd0-40db-80f2-87854e5aa9b5.mov-0001.jpg,720,1280
"[{'class': 'truck', 'x1': 500, 'x2': 566, 'y1': 384, 'y2': 476}, {'class': 'car', 'x1': 605, 'x2': 627, 'y1': 433, 'y2': 449}]",a5358652-ce78-4423-88f9-34d4d81e6475.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 1096, 'x2': 1274, 'y1': 332, 'y2': 516}, {'class': 'van', 'x1': 617, 'x2': 661, 'y1': 348, 'y2': 395}, {'class': 'van', 'x1': 536, 'x2': 587, 'y1': 348, 'y2': 398}, {'class': 'car', 'x1': 503, 'x2': 530, 'y1': 358, 'y2': 381}, {'class': 'van', 'x1': 442, 'x2': 494, 'y1': 354, 'y2': 396}, {'class': 'car', 'x1': 412, 'x2': 435, 'y1': 355, 'y2': 371}, {'class': 'car', 'x1': 369, 'x2': 401, 'y1': 354, 'y2': 382}, {'class': 'car', 'x1': 58, 'x2': 137, 'y1': 347, 'y2': 404}, {'class': 'car', 'x1': 153, 'x2': 204, 'y1': 347, 'y2': 389}]",6c60c036-6201-4212-a2ef-9c3234ccbfa3.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 497, 'x2': 640, 'y1': 360, 'y2': 479}, {'class': 'car', 'x1': 802, 'x2': 927, 'y1': 364, 'y2': 478}]",43792a64-3706-4f4e-a6f9-f2f69c579d64.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 482, 'x2': 945, 'y1': 145, 'y2': 550}]",d7e27dba-b3d3-4fba-86de-bb72efdbb585.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 452, 'x2': 502, 'y1': 304, 'y2': 344}, {'class': 'car', 'x1': 402, 'x2': 429, 'y1': 303, 'y2': 325}, {'class': 'car', 'x1': 347, 'x2': 374, 'y1': 303, 'y2': 324}]",b2224397-b647-4f12-83ae-590c3696a957.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 679, 'x2': 711, 'y1': 257, 'y2': 283}, {'class': 'car', 'x1': 595, 'x2': 627, 'y1': 253, 'y2': 278}, {'class': 'car', 'x1': 564, 'x2': 587, 'y1': 250, 'y2': 270}, {'class': 'car', 'x1': 627, 'x2': 649, 'y1': 256, 'y2': 270}]",4a879056-3122-4fad-aa1a-e788db835203.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 426, 'x2': 483, 'y1': 396, 'y2': 449}]",829c14a1-c63c-49a3-a408-55c74679e366.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 580, 'x2': 924, 'y1': 352, 'y2': 614}, {'class': 'truck', 'x1': 449, 'x2': 567, 'y1': 328, 'y2': 463}, {'class': 'car', 'x1': 371, 'x2': 480, 'y1': 388, 'y2': 488}, {'class': 'car', 'x1': 254, 'x2': 347, 'y1': 398, 'y2': 476}]",1c6c856a-4163-4567-8dcf-0b23709de75a.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 230, 'x2': 502, 'y1': 327, 'y2': 603}]",609e7c20-2377-44d6-ae3f-8f3dfe3151aa.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 278, 'x2': 401, 'y1': 385, 'y2': 482}]",7a115964-dc38-4ec5-b9d2-6425a12a2b2e.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 709, 'x2': 793, 'y1': 317, 'y2': 391}, {'class': 'truck', 'x1': 625, 'x2': 668, 'y1': 287, 'y2': 347}, {'class': 'van', 'x1': 566, 'x2': 644, 'y1': 301, 'y2': 378}, {'class': 'car', 'x1': 388, 'x2': 604, 'y1': 297, 'y2': 489}]",a73edfa2-0540-4c6f-b2e2-2e2c0185d9f9.mov-0001.jpg,720,1280
"[{'class': 'pickup_truck', 'x1': 782, 'x2': 903, 'y1': 351, 'y2': 432}, {'class': 'car', 'x1': 556, 'x2': 664, 'y1': 332, 'y2': 424}]",72b635b9-f52c-4b50-a996-59853017435f.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 890, 'x2': 1105, 'y1': 253, 'y2': 428}, {'class': 'car', 'x1': 765, 'x2': 877, 'y1': 260, 'y2': 364}, {'class': 'truck', 'x1': 446, 'x2': 634, 'y1': 78, 'y2': 324}, {'class': 'car', 'x1': 450, 'x2': 713, 'y1': 244, 'y2': 466}]",0641be48-e6bc-44b9-a26c-ce34ecfcddbd.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 374, 'x2': 603, 'y1': 421, 'y2': 603}, {'class': 'car', 'x1': 617, 'x2': 696, 'y1': 421, 'y2': 490}, {'class': 'car', 'x1': 190, 'x2': 298, 'y1': 455, 'y2': 542}]",5bbe377b-000d-4e3b-a8b4-a2a391976b95.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 612, 'x2': 694, 'y1': 254, 'y2': 320}, {'class': 'van', 'x1': 520, 'x2': 567, 'y1': 241, 'y2': 290}]",09770905-c8d7-4f22-bdf8-f3fd1d5e835b.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 661, 'x2': 723, 'y1': 422, 'y2': 482}, {'class': 'car', 'x1': 607, 'x2': 652, 'y1': 421, 'y2': 462}, {'class': 'van', 'x1': 521, 'x2': 611, 'y1': 388, 'y2': 473}, {'class': 'van', 'x1': 779, 'x2': 809, 'y1': 426, 'y2': 456}]",8a9f5e27-a897-48b7-8020-e179c43e14c3.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 898, 'x2': 1093, 'y1': 300, 'y2': 466}, {'class': 'car', 'x1': 705, 'x2': 779, 'y1': 332, 'y2': 406}, {'class': 'van', 'x1': 603, 'x2': 644, 'y1': 324, 'y2': 369}, {'class': 'car', 'x1': 550, 'x2': 583, 'y1': 341, 'y2': 374}, {'class': 'car', 'x1': 519, 'x2': 544, 'y1': 347, 'y2': 374}, {'class': 'van', 'x1': 475, 'x2': 517, 'y1': 344, 'y2': 385}, {'class': 'van', 'x1': 308, 'x2': 392, 'y1': 357, 'y2': 424}]",cbc1b92d-faa7-439a-a2d0-4f8b4fe4e0f3.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 905, 'x2': 1120, 'y1': 267, 'y2': 488}, {'class': 'car', 'x1': 657, 'x2': 785, 'y1': 358, 'y2': 456}, {'class': 'van', 'x1': 557, 'x2': 620, 'y1': 351, 'y2': 412}, {'class': 'car', 'x1': 368, 'x2': 534, 'y1': 352, 'y2': 472}, {'class': 'van', 'x1': 615, 'x2': 661, 'y1': 355, 'y2': 392}]",997dd984-6ddb-41e8-8c88-4f08314eeebe.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 632, 'x2': 725, 'y1': 298, 'y2': 387}]",c8a08f91-c422-4735-b54e-7075e03ec1a2.mov-0001.jpg,720,1280
"[{'class': 'pickup_truck', 'x1': 348, 'x2': 1043, 'y1': 368, 'y2': 688}, {'class': 'car', 'x1': 1056, 'x2': 1280, 'y1': 387, 'y2': 589}]",18411486-f11c-4f24-977a-cb2c60584692.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 413, 'x2': 745, 'y1': 291, 'y2': 539}]",c3130ebb-4400-4490-894f-4bf5f8fb9ced.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 541, 'x2': 621, 'y1': 337, 'y2': 411}]",9b796bf3-6f0f-4b27-b3dd-264a21095f5d.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 561, 'x2': 632, 'y1': 379, 'y2': 448}, {'class': 'car', 'x1': 686, 'x2': 735, 'y1': 392, 'y2': 435}, {'class': 'van', 'x1': 632, 'x2': 658, 'y1': 389, 'y2': 414}]",8c95d692-3799-4911-b954-b636a685aaa7.mov-0001.jpg,720,1280
"[{'class': 'truck', 'x1': 556, 'x2': 628, 'y1': 298, 'y2': 381}, {'class': 'van', 'x1': 472, 'x2': 516, 'y1': 315, 'y2': 357}, {'class': 'car', 'x1': 327, 'x2': 385, 'y1': 334, 'y2': 375}, {'class': 'car', 'x1': 691, 'x2': 753, 'y1': 350, 'y2': 405}, {'class': 'car', 'x1': 776, 'x2': 890, 'y1': 372, 'y2': 478}, {'class': 'car', 'x1': 1085, 'x2': 1197, 'y1': 414, 'y2': 512}, {'class': 'van', 'x1': 964, 'x2': 1041, 'y1': 378, 'y2': 458}]",45fecbda-e51a-4b4c-a9d1-d51c8938b592.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 563, 'x2': 705, 'y1': 367, 'y2': 503}, {'class': 'truck', 'x1': 493, 'x2': 560, 'y1': 331, 'y2': 424}, {'class': 'car', 'x1': 349, 'x2': 445, 'y1': 382, 'y2': 469}]",a14ef703-3d36-42cc-a7d7-6148d97faeb7.mov-0001.jpg,720,1280
"[{'class': 'van', 'x1': 699, 'x2': 787, 'y1': 247, 'y2': 335}, {'class': 'car', 'x1': 593, 'x2': 641, 'y1': 256, 'y2': 297}, {'class': 'van', 'x1': 544, 'x2': 585, 'y1': 247, 'y2': 280}, {'class': 'car', 'x1': 428, 'x2': 529, 'y1': 257, 'y2': 331}]",73ce34ea-2b07-4fc1-9f5a-da3a7d3aeeea.mov-0001.jpg,720,1280
"[{'class': 'car', 'x1': 762, 'x2': 847, 'y1': 224, 'y2': 298}, {'class': 'van', 'x1': 688, 'x2': 749, 'y1': 210, 'y2': 267}, {'class': 'truck', 'x1': 530, 'x2': 615, 'y1': 170, 'y2': 264}, {'class': 'car', 'x1': 399, 'x2': 463, 'y1': 210, 'y2': 267}]",a69cb9db-a90c-46b0-a87e-630d82e6ed57.mov-0001.jpg,720,1280
